From,To,Distance,Duration,Duracion_en_horas
Customer 122,Customer 43,8.08,12:20:00 a. m.,0.3333
Customer 122,Customer 44,7.84,12:19:00 a. m.,0.3167
Customer 122,Customer 45,11.83,12:28:00 a. m.,0.4667
Customer 122,Customer 46,3,12:09:00 a. m.,0.15
Customer 122,Customer 47,3.21,12:10:00 a. m.,0.1667
Customer 122,Customer 48,11.02,12:25:00 a. m.,0.4167
Customer 122,Customer 49,15.08,12:33:00 a. m.,0.55
Customer 122,Customer 50,9.04,12:22:00 a. m.,0.3667
Customer 122,Customer 51,19.47,12:33:00 a. m.,0.55
Customer 122,Customer 52,7.65,12:19:00 a. m.,0.3167
Customer 122,Customer 53,2.88,12:09:00 a. m.,0.15
Customer 122,Customer 54,12.93,12:27:00 a. m.,0.45
Customer 122,Customer 55,16.33,12:31:00 a. m.,0.5167
Customer 122,Customer 56,14.88,12:31:00 a. m.,0.5167
Customer 122,Customer 57,8.81,12:21:00 a. m.,0.35
Customer 122,Customer 58,11.91,12:30:00 a. m.,0.5
Customer 122,Customer 59,4.2,12:12:00 a. m.,0.2
Customer 122,Customer 60,11.37,12:29:00 a. m.,0.4833
Customer 122,Customer 61,13.4,12:31:00 a. m.,0.5167
Customer 122,Customer 62,7.94,12:16:00 a. m.,0.2667
Customer 122,Customer 63,11.41,12:28:00 a. m.,0.4667
Customer 122,Customer 64,1.82,12:06:00 a. m.,0.1
Customer 122,Customer 65,2.85,12:08:00 a. m.,0.1333
Customer 122,Customer 66,2.51,12:06:00 a. m.,0.1
Customer 122,Customer 67,14.46,12:34:00 a. m.,0.5667
Customer 122,Customer 68,2.48,12:08:00 a. m.,0.1333
Customer 122,Customer 69,10.16,12:21:00 a. m.,0.35
Customer 122,Customer 70,10.17,12:19:00 a. m.,0.3167
Customer 122,Customer 71,11.03,12:28:00 a. m.,0.4667
Customer 122,Customer 72,10.81,12:21:00 a. m.,0.35
Customer 122,Customer 73,9.43,12:22:00 a. m.,0.3667
Customer 122,Customer 74,8.79,12:21:00 a. m.,0.35
Customer 122,Customer 75,15.3,12:35:00 a. m.,0.5833
Customer 122,Customer 76,7.71,12:20:00 a. m.,0.3333
Customer 122,Customer 77,13.02,12:32:00 a. m.,0.5333
Customer 122,Customer 78,13.97,12:32:00 a. m.,0.5333
Customer 122,Customer 79,14.34,12:34:00 a. m.,0.5667
Customer 122,Customer 80,12.37,12:30:00 a. m.,0.5
Customer 122,Customer 81,10.59,12:19:00 a. m.,0.3167
Customer 122,Customer 82,12.38,12:29:00 a. m.,0.4833
Customer 122,Customer 83,10.44,12:24:00 a. m.,0.4
Customer 122,Customer 84,15.59,12:26:00 a. m.,0.4333
Customer 122,Customer 85,12.93,12:26:00 a. m.,0.4333
Customer 122,Customer 86,13.83,12:29:00 a. m.,0.4833
Customer 122,Customer 87,9.11,12:22:00 a. m.,0.3667
Customer 122,Customer 88,13.18,12:24:00 a. m.,0.4
Customer 122,Customer 89,14.19,12:33:00 a. m.,0.55
Customer 122,Customer 90,5.51,12:14:00 a. m.,0.2333
Customer 122,Customer 91,13.22,12:30:00 a. m.,0.5
Customer 122,Customer 92,13.53,12:31:00 a. m.,0.5167
Customer 122,Customer 93,13.45,12:32:00 a. m.,0.5333
Customer 122,Customer 94,11.55,12:28:00 a. m.,0.4667
Customer 122,Customer 95,11.55,12:27:00 a. m.,0.45
Customer 122,Customer 96,15.93,12:30:00 a. m.,0.5
Customer 122,Customer 97,10.25,12:20:00 a. m.,0.3333
Customer 122,Customer 98,15.57,12:30:00 a. m.,0.5
Customer 122,Customer 99,10.41,12:19:00 a. m.,0.3167
Customer 122,Customer 100,8.13,12:16:00 a. m.,0.2667
Customer 122,Customer 101,11.7,12:23:00 a. m.,0.3833
Customer 122,Customer 102,9.83,12:18:00 a. m.,0.3
Customer 122,Customer 103,0.5,12:02:00 a. m.,0.0333
Customer 122,Customer 104,5.3,12:13:00 a. m.,0.2167
Customer 122,Customer 105,12.11,12:23:00 a. m.,0.3833
Customer 122,Customer 106,14.24,12:32:00 a. m.,0.5333
Customer 122,Customer 107,8.12,12:20:00 a. m.,0.3333
Customer 122,Customer 108,1.75,12:05:00 a. m.,0.0833
Customer 122,Customer 109,5.52,12:14:00 a. m.,0.2333
Customer 122,Customer 110,12.14,12:21:00 a. m.,0.35
Customer 122,Customer 111,12.26,12:28:00 a. m.,0.4667
Customer 122,Customer 112,14.87,12:31:00 a. m.,0.5167
Customer 122,Customer 113,4.55,12:12:00 a. m.,0.2
Customer 122,Customer 114,14.31,12:26:00 a. m.,0.4333
Customer 122,Customer 115,12.61,12:26:00 a. m.,0.4333
Customer 122,Customer 116,5.41,12:14:00 a. m.,0.2333
Customer 122,Customer 117,3.24,12:10:00 a. m.,0.1667
Customer 122,Customer 118,10.35,12:21:00 a. m.,0.35
Customer 122,Customer 119,3.38,12:10:00 a. m.,0.1667
Customer 122,Customer 120,5,12:13:00 a. m.,0.2167
Customer 122,Customer 121,1.91,12:06:00 a. m.,0.1
Customer 122,Customer 122,0,12:00:00 a. m.,0
Customer 122,Customer 123,13.6,12:28:00 a. m.,0.4667
Customer 122,Customer 124,10.3,12:26:00 a. m.,0.4333
Customer 122,Customer 125,14.22,12:33:00 a. m.,0.55
Customer 122,Customer 126,1.49,12:06:00 a. m.,0.1
Customer 122,Customer 127,9.51,12:23:00 a. m.,0.3833
Customer 122,Customer 128,15.38,12:34:00 a. m.,0.5667
Customer 122,Customer 129,14.27,12:34:00 a. m.,0.5667
Customer 122,Customer 130,5.85,12:15:00 a. m.,0.25
Customer 122,Customer 131,5.78,12:14:00 a. m.,0.2333
Customer 122,Customer 132,9.41,12:21:00 a. m.,0.35
Customer 122,Customer 133,10.17,12:25:00 a. m.,0.4167
Customer 122,Customer 134,4.52,12:13:00 a. m.,0.2167
Customer 122,Customer 135,7.93,12:17:00 a. m.,0.2833
Customer 122,Customer 136,13.61,12:27:00 a. m.,0.45
Customer 122,Customer 137,10.96,12:24:00 a. m.,0.4
Customer 122,Customer 138,2.8,12:08:00 a. m.,0.1333
Customer 122,Customer 139,15.1,12:32:00 a. m.,0.5333
Customer 122,Customer 140,8.39,12:18:00 a. m.,0.3
Customer 122,Customer 141,11.67,12:23:00 a. m.,0.3833
Customer 122,Customer 142,7.93,12:19:00 a. m.,0.3167
Customer 122,Customer 143,12.63,12:28:00 a. m.,0.4667
Customer 122,Customer 144,13.01,12:25:00 a. m.,0.4167
Customer 122,Customer 145,2.2,12:07:00 a. m.,0.1167
Customer 122,Customer 146,2.46,12:09:00 a. m.,0.15
Customer 122,Customer 147,15.73,12:30:00 a. m.,0.5
Customer 122,Customer 148,12.87,12:25:00 a. m.,0.4167
Customer 122,Customer 149,11.17,12:27:00 a. m.,0.45
Customer 123,Depot,8.47,12:16:00 a. m.,0.2667
Customer 123,Customer 1,11.49,12:21:00 a. m.,0.35
Customer 123,Customer 2,10.83,12:21:00 a. m.,0.35
Customer 123,Customer 3,21.61,12:30:00 a. m.,0.5
Customer 123,Customer 4,3.35,12:10:00 a. m.,0.1667
Customer 123,Customer 5,1.72,12:05:00 a. m.,0.0833
Customer 123,Customer 6,10.28,12:19:00 a. m.,0.3167
Customer 123,Customer 7,1.32,12:04:00 a. m.,0.0667
Customer 123,Customer 8,10.16,12:20:00 a. m.,0.3333
Customer 123,Customer 9,12.59,12:23:00 a. m.,0.3833
Customer 123,Customer 10,6.07,12:12:00 a. m.,0.2
Customer 123,Customer 11,8.08,12:20:00 a. m.,0.3333
Customer 123,Customer 12,7.99,12:15:00 a. m.,0.25
Customer 123,Customer 13,2.35,12:08:00 a. m.,0.1333
Customer 123,Customer 14,3.92,12:09:00 a. m.,0.15
Customer 123,Customer 15,12.49,12:23:00 a. m.,0.3833
Customer 123,Customer 16,6.83,12:16:00 a. m.,0.2667
Customer 123,Customer 17,6.81,12:16:00 a. m.,0.2667
Customer 123,Customer 18,9.38,12:18:00 a. m.,0.3
Customer 123,Customer 19,11.39,12:21:00 a. m.,0.35
Customer 123,Customer 20,1.72,12:06:00 a. m.,0.1
Customer 123,Customer 21,5.74,12:12:00 a. m.,0.2
Customer 123,Customer 22,6.86,12:13:00 a. m.,0.2167
Customer 123,Customer 23,4.22,12:10:00 a. m.,0.1667
Customer 123,Customer 24,5.86,12:13:00 a. m.,0.2167
Customer 123,Customer 25,12.31,12:22:00 a. m.,0.3667
Customer 123,Customer 26,4.18,12:13:00 a. m.,0.2167
Customer 123,Customer 27,7.32,12:18:00 a. m.,0.3
Customer 123,Customer 28,12.54,12:26:00 a. m.,0.4333
Customer 123,Customer 29,11.79,12:22:00 a. m.,0.3667
Customer 123,Customer 30,7.77,12:15:00 a. m.,0.25
Customer 123,Customer 31,13.69,12:28:00 a. m.,0.4667
Customer 123,Customer 32,7.27,12:17:00 a. m.,0.2833
Customer 123,Customer 33,12.55,12:22:00 a. m.,0.3667
Customer 123,Customer 34,13.62,12:25:00 a. m.,0.4167
Customer 123,Customer 35,11.65,12:23:00 a. m.,0.3833
Customer 123,Customer 36,2.35,12:06:00 a. m.,0.1
Customer 123,Customer 37,14.54,12:28:00 a. m.,0.4667
Customer 123,Customer 38,12.68,12:24:00 a. m.,0.4
Customer 123,Customer 39,13.54,12:27:00 a. m.,0.45
Customer 123,Customer 40,4.82,12:10:00 a. m.,0.1667
Customer 123,Customer 41,8.27,12:14:00 a. m.,0.2333
Customer 123,Customer 42,14.81,12:32:00 a. m.,0.5333
Customer 123,Customer 43,8.42,12:15:00 a. m.,0.25
Customer 123,Customer 44,9.89,12:19:00 a. m.,0.3167
Customer 123,Customer 45,7.64,12:19:00 a. m.,0.3167
Customer 123,Customer 46,17.02,12:30:00 a. m.,0.5
Customer 123,Customer 47,13.93,12:29:00 a. m.,0.4833
Customer 123,Customer 48,13.06,12:25:00 a. m.,0.4167
Customer 123,Customer 49,14.02,12:24:00 a. m.,0.4
Customer 123,Customer 50,7.97,12:15:00 a. m.,0.25
Customer 123,Customer 51,13.88,12:27:00 a. m.,0.45
Customer 123,Customer 52,6.27,12:16:00 a. m.,0.2667
Customer 123,Customer 53,14.62,12:29:00 a. m.,0.4833
Customer 123,Customer 54,0.63,12:03:00 a. m.,0.05
Customer 123,Customer 55,2.58,12:08:00 a. m.,0.1333
Customer 123,Customer 56,3.36,12:10:00 a. m.,0.1667
Customer 123,Customer 57,7.73,12:14:00 a. m.,0.2333
Customer 123,Customer 58,13.17,12:27:00 a. m.,0.45
Customer 123,Customer 59,14.37,12:27:00 a. m.,0.45
Customer 123,Customer 60,11.9,12:24:00 a. m.,0.4
Customer 123,Customer 61,6.94,12:16:00 a. m.,0.2667
Customer 123,Customer 62,9.23,12:18:00 a. m.,0.3
Customer 123,Customer 63,10.6,12:21:00 a. m.,0.35
Customer 123,Customer 64,13.62,12:29:00 a. m.,0.4833
Customer 123,Customer 65,10.75,12:20:00 a. m.,0.3333
Customer 123,Customer 66,12.76,12:23:00 a. m.,0.3833
Customer 123,Customer 67,4.1,12:14:00 a. m.,0.2333
Customer 123,Customer 68,15.87,12:28:00 a. m.,0.4667
Customer 123,Customer 69,13.67,12:25:00 a. m.,0.4167
Customer 123,Customer 70,5.89,12:15:00 a. m.,0.25
Customer 123,Customer 71,8.8,12:18:00 a. m.,0.3
Customer 123,Customer 72,5.67,12:12:00 a. m.,0.2
Customer 123,Customer 73,12.49,12:23:00 a. m.,0.3833
Customer 123,Customer 74,6.29,12:13:00 a. m.,0.2167
Customer 123,Customer 75,14,12:25:00 a. m.,0.4167
Customer 123,Customer 76,7.47,12:14:00 a. m.,0.2333
Customer 123,Customer 77,11.35,12:21:00 a. m.,0.35
Customer 123,Customer 78,14.14,12:25:00 a. m.,0.4167
Customer 123,Customer 79,12.74,12:24:00 a. m.,0.4
Customer 123,Customer 80,11.14,12:21:00 a. m.,0.35
Customer 123,Customer 81,4.25,12:11:00 a. m.,0.1833
Customer 123,Customer 82,6.27,12:14:00 a. m.,0.2333
Customer 123,Customer 83,12.48,12:24:00 a. m.,0.4
Customer 123,Customer 84,20.75,12:37:00 a. m.,0.6167
Customer 123,Customer 85,0.91,12:04:00 a. m.,0.0667
Customer 123,Customer 86,1.56,12:05:00 a. m.,0.0833
Customer 123,Customer 87,11.16,12:22:00 a. m.,0.3667
Customer 123,Customer 88,13.23,12:26:00 a. m.,0.4333
Customer 123,Customer 89,14.21,12:26:00 a. m.,0.4333
Customer 123,Customer 90,15.71,12:30:00 a. m.,0.5
Customer 123,Customer 91,4.94,12:15:00 a. m.,0.25
Customer 123,Customer 92,11.94,12:21:00 a. m.,0.35
Customer 123,Customer 93,11.86,12:22:00 a. m.,0.3667
Customer 123,Customer 94,10.73,12:22:00 a. m.,0.3667
Customer 123,Customer 95,7.58,12:19:00 a. m.,0.3167
Customer 123,Customer 96,1.75,12:06:00 a. m.,0.1
Customer 123,Customer 97,5.37,12:13:00 a. m.,0.2167
Customer 123,Customer 98,2.3,12:08:00 a. m.,0.1333
Customer 123,Customer 99,13.96,12:25:00 a. m.,0.4167
Customer 123,Customer 100,13.74,12:24:00 a. m.,0.4
Customer 123,Customer 101,3.3,12:07:00 a. m.,0.1167
Customer 123,Customer 102,5.18,12:13:00 a. m.,0.2167
Customer 123,Customer 103,13.22,12:26:00 a. m.,0.4333
Customer 123,Customer 104,16.72,12:31:00 a. m.,0.5167
Customer 123,Customer 105,13.67,12:26:00 a. m.,0.4333
Customer 123,Customer 106,10.28,12:19:00 a. m.,0.3167
Customer 123,Customer 107,9.13,12:19:00 a. m.,0.3167
Customer 123,Customer 108,13.1,12:25:00 a. m.,0.4167
Customer 123,Customer 109,16.88,12:32:00 a. m.,0.5333
Customer 123,Customer 110,13.9,12:26:00 a. m.,0.4333
Customer 123,Customer 111,6.86,12:16:00 a. m.,0.2667
Customer 123,Customer 112,5.82,12:14:00 a. m.,0.2333
Customer 123,Customer 113,12.14,12:23:00 a. m.,0.3833
Customer 123,Customer 114,13.57,12:26:00 a. m.,0.4333
Customer 123,Customer 115,2.83,12:08:00 a. m.,0.1333
Customer 123,Customer 116,9.48,12:19:00 a. m.,0.3167
Customer 123,Customer 117,15.26,12:30:00 a. m.,0.5
Customer 123,Customer 118,13.86,12:24:00 a. m.,0.4
Customer 123,Customer 119,10.09,12:18:00 a. m.,0.3
Customer 123,Customer 120,15.13,12:30:00 a. m.,0.5
Customer 123,Customer 121,14.07,12:28:00 a. m.,0.4667
Customer 123,Customer 122,12.39,12:25:00 a. m.,0.4167
Customer 123,Customer 123,0,12:00:00 a. m.,0
Customer 123,Customer 124,10.83,12:21:00 a. m.,0.35
Customer 123,Customer 125,14.49,12:27:00 a. m.,0.45
Customer 123,Customer 126,12.1,12:23:00 a. m.,0.3833
Customer 123,Customer 127,11.55,12:23:00 a. m.,0.3833
Customer 123,Customer 128,4.57,12:15:00 a. m.,0.25
Customer 123,Customer 129,3.96,12:13:00 a. m.,0.2167
Customer 123,Customer 130,16.26,12:32:00 a. m.,0.5333
Customer 123,Customer 131,11.83,12:22:00 a. m.,0.3667
Customer 123,Customer 132,12.47,12:22:00 a. m.,0.3667
Customer 123,Customer 133,8.92,12:18:00 a. m.,0.3
Customer 123,Customer 134,17.13,12:33:00 a. m.,0.55
Customer 123,Customer 135,7.92,12:17:00 a. m.,0.2833
Customer 123,Customer 136,2.62,12:07:00 a. m.,0.1167
Customer 123,Customer 137,7.08,12:14:00 a. m.,0.2333
Customer 123,Customer 138,13.27,12:28:00 a. m.,0.4667
Customer 123,Customer 139,3.55,12:10:00 a. m.,0.1667
Customer 123,Customer 140,21.61,12:30:00 a. m.,0.5
Customer 123,Customer 141,3.42,12:09:00 a. m.,0.15
Customer 123,Customer 142,8.27,12:14:00 a. m.,0.2333
Customer 123,Customer 143,7.05,12:17:00 a. m.,0.2833
Customer 123,Customer 144,4.85,12:10:00 a. m.,0.1667
Customer 123,Customer 145,15.36,12:26:00 a. m.,0.4333
Customer 123,Customer 146,17.65,12:32:00 a. m.,0.5333
Customer 123,Customer 147,1.77,12:06:00 a. m.,0.1
Customer 123,Customer 148,2.37,12:06:00 a. m.,0.1
Customer 123,Customer 149,12.43,12:24:00 a. m.,0.4
Customer 124,Depot,4.2,12:12:00 a. m.,0.2
Customer 124,Customer 1,3.68,12:10:00 a. m.,0.1667
Customer 124,Customer 2,0,12:00:00 a. m.,0
Customer 124,Customer 3,25.5,12:32:00 a. m.,0.5333
Customer 124,Customer 4,10.64,12:23:00 a. m.,0.3833
Customer 124,Customer 5,8.03,12:22:00 a. m.,0.3667
Customer 124,Customer 6,4.88,12:12:00 a. m.,0.2
Customer 124,Customer 7,10.92,12:24:00 a. m.,0.4
Customer 124,Customer 8,5.89,12:16:00 a. m.,0.2667
Customer 124,Customer 9,6.05,12:15:00 a. m.,0.25
Customer 124,Customer 10,5.28,12:12:00 a. m.,0.2
Customer 124,Customer 11,4.05,12:12:00 a. m.,0.2
Customer 124,Customer 12,4.31,12:12:00 a. m.,0.2
Customer 124,Customer 13,6.81,12:18:00 a. m.,0.3
Customer 124,Customer 14,8.41,12:19:00 a. m.,0.3167
Customer 124,Customer 15,6.48,12:13:00 a. m.,0.2167
Customer 124,Customer 16,4.53,12:12:00 a. m.,0.2
Customer 124,Customer 17,7.36,12:17:00 a. m.,0.2833
Customer 124,Customer 18,3.18,12:09:00 a. m.,0.15
Customer 124,Customer 19,7.12,12:17:00 a. m.,0.2833
Customer 124,Customer 20,7.98,12:19:00 a. m.,0.3167
Customer 124,Customer 21,5.07,12:12:00 a. m.,0.2
Customer 124,Customer 22,4.53,12:10:00 a. m.,0.1667
Customer 124,Customer 23,6.54,12:15:00 a. m.,0.25
Customer 124,Customer 24,4.86,12:12:00 a. m.,0.2
Customer 124,Customer 25,8.66,12:18:00 a. m.,0.3
Customer 124,Customer 26,6.66,12:17:00 a. m.,0.2833
Customer 124,Customer 27,3.65,12:09:00 a. m.,0.15
Customer 124,Customer 28,2.21,12:06:00 a. m.,0.1
Customer 124,Customer 29,7.52,12:18:00 a. m.,0.3
Customer 124,Customer 30,2.67,12:08:00 a. m.,0.1333
Customer 124,Customer 31,11.45,12:31:00 a. m.,0.5167
Customer 124,Customer 32,3.61,12:09:00 a. m.,0.15
Customer 124,Customer 33,6,12:13:00 a. m.,0.2167
Customer 124,Customer 34,7.08,12:17:00 a. m.,0.2833
Customer 124,Customer 35,7.38,12:19:00 a. m.,0.3167
Customer 124,Customer 36,8.44,12:21:00 a. m.,0.35
Customer 124,Customer 37,10.27,12:24:00 a. m.,0.4
Customer 124,Customer 38,6.84,12:14:00 a. m.,0.2333
Customer 124,Customer 39,11.3,12:29:00 a. m.,0.4833
Customer 124,Customer 40,6,12:13:00 a. m.,0.2167
Customer 124,Customer 41,4,12:10:00 a. m.,0.1667
Customer 124,Customer 42,12.29,12:30:00 a. m.,0.5
Customer 124,Customer 43,4.14,12:11:00 a. m.,0.1833
Customer 124,Customer 44,6.01,12:12:00 a. m.,0.2
Customer 124,Customer 45,4.12,12:11:00 a. m.,0.1833
Customer 124,Customer 46,11.23,12:28:00 a. m.,0.4667
Customer 124,Customer 47,12.5,12:34:00 a. m.,0.5667
Customer 124,Customer 48,2.87,12:06:00 a. m.,0.1
Customer 124,Customer 49,5.34,12:11:00 a. m.,0.1833
Customer 124,Customer 50,3.06,12:09:00 a. m.,0.15
Customer 124,Customer 51,20.17,12:36:00 a. m.,0.6
Customer 124,Customer 52,8.29,12:19:00 a. m.,0.3167
Customer 124,Customer 53,10.35,12:25:00 a. m.,0.4167
Customer 124,Customer 54,9.29,12:22:00 a. m.,0.3667
Customer 124,Customer 55,11.57,12:21:00 a. m.,0.35
Customer 124,Customer 56,6.61,12:18:00 a. m.,0.3
Customer 124,Customer 57,3.07,12:08:00 a. m.,0.1333
Customer 124,Customer 58,2.52,12:08:00 a. m.,0.1333
Customer 124,Customer 59,10.1,12:23:00 a. m.,0.3833
Customer 124,Customer 60,1.56,12:04:00 a. m.,0.0667
Customer 124,Customer 61,5.69,12:15:00 a. m.,0.25
Customer 124,Customer 62,6.74,12:16:00 a. m.,0.2667
Customer 124,Customer 63,3.02,12:08:00 a. m.,0.1333
Customer 124,Customer 64,11.38,12:31:00 a. m.,0.5167
Customer 124,Customer 65,12.59,12:26:00 a. m.,0.4333
Customer 124,Customer 66,7.96,12:22:00 a. m.,0.3667
Customer 124,Customer 67,6.75,12:18:00 a. m.,0.3
Customer 124,Customer 68,10.09,12:25:00 a. m.,0.4167
Customer 124,Customer 69,7.63,12:13:00 a. m.,0.2167
Customer 124,Customer 70,8.77,12:19:00 a. m.,0.3167
Customer 124,Customer 71,2.63,12:08:00 a. m.,0.1333
Customer 124,Customer 72,8.53,12:18:00 a. m.,0.3
Customer 124,Customer 73,6.48,12:13:00 a. m.,0.2167
Customer 124,Customer 74,6.23,12:14:00 a. m.,0.2333
Customer 124,Customer 75,5.56,12:13:00 a. m.,0.2167
Customer 124,Customer 76,4.99,12:12:00 a. m.,0.2
Customer 124,Customer 77,4.88,12:14:00 a. m.,0.2333
Customer 124,Customer 78,4.23,12:09:00 a. m.,0.15
Customer 124,Customer 79,6.2,12:16:00 a. m.,0.2667
Customer 124,Customer 80,4.23,12:12:00 a. m.,0.2
Customer 124,Customer 81,9.8,12:20:00 a. m.,0.3333
Customer 124,Customer 82,4.38,12:11:00 a. m.,0.1833
Customer 124,Customer 83,4.61,12:11:00 a. m.,0.1833
Customer 124,Customer 84,15.31,12:28:00 a. m.,0.4667
Customer 124,Customer 85,11,12:25:00 a. m.,0.4167
Customer 124,Customer 86,8.16,12:20:00 a. m.,0.3333
Customer 124,Customer 87,2.72,12:08:00 a. m.,0.1333
Customer 124,Customer 88,3.77,12:08:00 a. m.,0.1333
Customer 124,Customer 89,4.45,12:10:00 a. m.,0.1667
Customer 124,Customer 90,12.55,12:22:00 a. m.,0.3667
Customer 124,Customer 91,5.51,12:14:00 a. m.,0.2333
Customer 124,Customer 92,5.39,12:12:00 a. m.,0.2
Customer 124,Customer 93,5.31,12:13:00 a. m.,0.2167
Customer 124,Customer 94,3.15,12:08:00 a. m.,0.1333
Customer 124,Customer 95,3.84,12:11:00 a. m.,0.1833
Customer 124,Customer 96,7.83,12:21:00 a. m.,0.35
Customer 124,Customer 97,8.43,12:18:00 a. m.,0.3
Customer 124,Customer 98,11.89,12:23:00 a. m.,0.3833
Customer 124,Customer 99,6.86,12:12:00 a. m.,0.2
Customer 124,Customer 100,8.99,12:14:00 a. m.,0.2333
Customer 124,Customer 101,7.9,12:18:00 a. m.,0.3
Customer 124,Customer 102,9.02,12:19:00 a. m.,0.3167
Customer 124,Customer 103,10.98,12:29:00 a. m.,0.4833
Customer 124,Customer 104,12.45,12:27:00 a. m.,0.45
Customer 124,Customer 105,5.29,12:11:00 a. m.,0.1833
Customer 124,Customer 106,4.88,12:12:00 a. m.,0.2
Customer 124,Customer 107,4.33,12:12:00 a. m.,0.2
Customer 124,Customer 108,9.51,12:24:00 a. m.,0.4
Customer 124,Customer 109,14.21,12:25:00 a. m.,0.4167
Customer 124,Customer 110,8.69,12:16:00 a. m.,0.2667
Customer 124,Customer 111,4.55,12:12:00 a. m.,0.2
Customer 124,Customer 112,4.82,12:13:00 a. m.,0.2167
Customer 124,Customer 113,7.87,12:19:00 a. m.,0.3167
Customer 124,Customer 114,3.61,12:07:00 a. m.,0.1167
Customer 124,Customer 115,10.1,12:22:00 a. m.,0.3667
Customer 124,Customer 116,5.22,12:14:00 a. m.,0.2333
Customer 124,Customer 117,10.98,12:26:00 a. m.,0.4333
Customer 124,Customer 118,9.15,12:17:00 a. m.,0.2833
Customer 124,Customer 119,11.66,12:24:00 a. m.,0.4
Customer 124,Customer 120,12.33,12:23:00 a. m.,0.3833
Customer 124,Customer 121,10.59,12:26:00 a. m.,0.4333
Customer 124,Customer 122,9.98,12:27:00 a. m.,0.45
Customer 124,Customer 123,9.05,12:22:00 a. m.,0.3667
Customer 124,Customer 124,0,12:00:00 a. m.,0
Customer 124,Customer 125,4.48,12:10:00 a. m.,0.1667
Customer 124,Customer 126,8.99,12:26:00 a. m.,0.4333
Customer 124,Customer 127,2.09,12:06:00 a. m.,0.1
Customer 124,Customer 128,5.81,12:17:00 a. m.,0.2833
Customer 124,Customer 129,6.56,12:17:00 a. m.,0.2833
Customer 124,Customer 130,13.85,12:24:00 a. m.,0.4
Customer 124,Customer 131,7.56,12:18:00 a. m.,0.3
Customer 124,Customer 132,6.46,12:12:00 a. m.,0.2
Customer 124,Customer 133,2.27,12:06:00 a. m.,0.1
Customer 124,Customer 134,12.86,12:29:00 a. m.,0.4833
Customer 124,Customer 135,7.43,12:18:00 a. m.,0.3
Customer 124,Customer 136,9.78,12:21:00 a. m.,0.35
Customer 124,Customer 137,4.09,12:10:00 a. m.,0.1667
Customer 124,Customer 138,12.09,12:32:00 a. m.,0.5333
Customer 124,Customer 139,6.83,12:19:00 a. m.,0.3167
Customer 124,Customer 140,25.5,12:32:00 a. m.,0.5333
Customer 124,Customer 141,8.6,12:20:00 a. m.,0.3333
Customer 124,Customer 142,4,12:10:00 a. m.,0.1667
Customer 124,Customer 143,4.92,12:12:00 a. m.,0.2
Customer 124,Customer 144,6.65,12:15:00 a. m.,0.25
Customer 124,Customer 145,9.58,12:23:00 a. m.,0.3833
Customer 124,Customer 146,11.86,12:29:00 a. m.,0.4833
Customer 124,Customer 147,7.85,12:21:00 a. m.,0.35
Customer 124,Customer 148,9.05,12:20:00 a. m.,0.3333
Customer 124,Customer 149,3.03,12:08:00 a. m.,0.1333
Customer 125,Depot,8.32,12:19:00 a. m.,0.3167
Customer 125,Customer 1,2.79,12:09:00 a. m.,0.15
Customer 125,Customer 2,3.59,12:10:00 a. m.,0.1667
Customer 125,Customer 3,26.8,12:37:00 a. m.,0.6167
Customer 125,Customer 4,13.39,12:32:00 a. m.,0.5333
